"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"29","chr10",94198607,94199515,909,"*","Promoter (<=1kb)",10,94198720,94221423,22704,1,"66414","ENSMUST00000135292.2",0,"ENSMUSG00000020022","Ndufa12","NADH:ubiquinone oxidoreductase subunit A12"
"30","chr5",24687528,24688387,860,"*","Promoter (1-2kb)",5,24685987,24710376,24390,1,"53312","ENSMUST00000200337.1",1541,"ENSMUSG00000028954","Nub1","negative regulator of ubiquitin-like proteins 1"
"31","chr13",113340575,113341461,887,"*","Intron (ENSMUST00000136755.9/ENSMUST00000136755.9, intron 5 of 9)",13,113171608,113225908,54301,2,"14945","ENSMUST00000122399.7",-114667,"ENSMUSG00000042385","Gzmk","granzyme K"
"32","chr2",157078821,157079741,921,"*","Promoter (<=1kb)",2,157015799,157079254,63456,2,"320706","ENSMUST00000069098.6",0,"ENSMUSG00000055485","Soga1","suppressor of glucose, autophagy associated 1"
"33","chr13",112386182,112386959,778,"*","Distal Intergenic",13,112318454,112339876,21423,1,"77318","ENSMUST00000223871.1",67728,"ENSMUSG00000049985","Ankrd55","ankyrin repeat domain 55"
"34","chr1",182990683,182991686,1004,"*","Distal Intergenic",1,182954828,182970024,15197,1,"53791","ENSMUST00000195614.1",35855,"ENSMUSG00000079164","Tlr5","toll-like receptor 5"
"35","chr7",67496198,67497030,833,"*","Distal Intergenic",7,67529711,67535397,5687,2,"67867","ENSMUST00000185818.1",38367,"ENSMUSG00000030556","Lrrc28","leucine rich repeat containing 28"
"36","chr4",32376174,32377054,881,"*","Intron (ENSMUST00000108180.8/12014, intron 2 of 6)",4,32417435,32586108,168674,1,"12014","ENSMUST00000171600.1",-40381,"ENSMUSG00000040270","Bach2","BTB and CNC homology, basic leucine zipper transcription factor 2"
"37","chr19",56455430,56456315,886,"*","Distal Intergenic",19,56461640,56486725,25086,1,"226245","ENSMUST00000039666.7",-5325,"ENSMUSG00000035818","Plekhs1","pleckstrin homology domain containing, family S member 1"
"38","chr14",31592893,31593774,882,"*","Promoter (1-2kb)",14,31552909,31591343,38435,2,"382864","ENSMUST00000124014.7",-1550,"ENSMUSG00000057606","Colq","collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase"
"39","chr15",91702874,91703782,909,"*","Intron (ENSMUST00000060642.6/66725, intron 11 of 50)",15,91673175,91816120,142946,1,"66725","ENSMUST00000060642.6",29699,"ENSMUSG00000036273","Lrrk2","leucine-rich repeat kinase 2"
"40","chr19",29209744,29210620,877,"*","Distal Intergenic",19,29251828,29313080,61253,1,"16452","ENSMUST00000025705.6",-41208,"ENSMUSG00000024789","Jak2","Janus kinase 2"
"41","chr7",44997076,44997993,918,"*","Promoter (<=1kb)",7,44997648,45002848,5201,1,"54131","ENSMUST00000003284.15",0,"ENSMUSG00000003184","Irf3","interferon regulatory factor 3"
"42","chr1",37000041,37000936,896,"*","Distal Intergenic",1,37026596,37076996,50401,1,"70853","ENSMUST00000117172.8",-25660,"ENSMUSG00000050122","Vwa3b","von Willebrand factor A domain containing 3B"
"43","chr5",110780138,110781022,885,"*","Promoter (<=1kb)",5,110773667,110780596,6930,2,"56361","ENSMUST00000031483.14",0,"ENSMUSG00000029507","Pus1","pseudouridine synthase 1"
"44","chr12",104997527,104998323,797,"*","Promoter (<=1kb)",12,104929949,104998677,68729,2,"212073","ENSMUST00000109927.1",354,"ENSMUSG00000054150","Syne3","spectrin repeat containing, nuclear envelope family member 3"
"45","chr11",94327663,94328529,867,"*","Promoter (<=1kb)",11,94328001,94341841,13841,1,"71452","ENSMUST00000107818.8",0,"ENSMUSG00000020864","Ankrd40","ankyrin repeat domain 40"
"46","chr11",70600963,70601815,853,"*","Promoter (<=1kb)",11,70601989,70614483,12495,1,"50932","ENSMUST00000136663.7",-174,"ENSMUSG00000020827","Mink1","misshapen-like kinase 1 (zebrafish)"
"47","chr2",28698275,28699035,761,"*","Promoter (<=1kb)",2,28692080,28699651,7572,2,"69987","ENSMUST00000102877.7",616,"ENSMUSG00000026809","Spaca9","sperm acrosome associated 9"
"48","chr16",36989291,36990178,888,"*","Promoter (<=1kb)",16,36963460,36990467,27008,2,"207215","ENSMUST00000075869.12",289,"ENSMUSG00000047746","Fbxo40","F-box protein 40"
"49","chr12",86694194,86695085,892,"*","Distal Intergenic",12,86702355,86705964,3610,2,"68737","ENSMUST00000167272.7",10879,"ENSMUSG00000021257","Angel1","angel homolog 1"
"50","chr12",119369583,119370559,977,"*","Intron (ENSMUST00000222784.1/238455, intron 5 of 8)",12,119390375,119466935,76561,1,"238455","ENSMUST00000222058.1",-19816,"ENSMUSG00000041886","Macc1","metastasis associated in colon cancer 1"
"51","chr6",129742113,129743023,911,"*","Promoter (1-2kb)",6,129729041,129740484,11444,2,"320407","ENSMUST00000050385.5",-1629,"ENSMUSG00000043932","Klri2","killer cell lectin-like receptor family I member 2"
"52","chr6",120835754,120836645,892,"*","Promoter (<=1kb)",6,120836212,120865609,29398,1,"94044","ENSMUST00000203584.2",0,"ENSMUSG00000009112","Bcl2l13","BCL2-like 13 (apoptosis facilitator)"
"53","chr5",34773234,34773798,565,"*","Intron (ENSMUST00000148953.7/15194, intron 1 of 17)",5,34761761,34814709,52949,1,"15194","ENSMUST00000123755.7",11473,"ENSMUSG00000029104","Htt","huntingtin"
"54","chr9",43761473,43762400,928,"*","Intron (ENSMUST00000034510.8/58235, intron 1 of 5)",9,43743984,43807461,63478,1,"58235","ENSMUST00000034510.8",17489,"ENSMUSG00000032012","Nectin1","nectin cell adhesion molecule 1"
"55","chr16",94647656,94648499,844,"*","Intron (ENSMUST00000119878.7/13548, intron 2 of 11)",16,94668896,94679521,10626,1,"13548","ENSMUST00000134383.1",-20397,"ENSMUSG00000022897","Dyrk1a","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a"
"56","chr1",182944489,182945341,853,"*","Distal Intergenic",1,182954788,182975692,20905,1,"53791","ENSMUST00000193687.5",-9447,"ENSMUSG00000079164","Tlr5","toll-like receptor 5"
"57","chr16",57502111,57502936,826,"*","Intron (ENSMUST00000159816.7/78749, intron 1 of 4)",16,57549242,57572804,23563,1,"78749","ENSMUST00000159414.1",-46306,"ENSMUSG00000043336","Filip1l","filamin A interacting protein 1-like"
"58","chr9",58401419,58402314,896,"*","Distal Intergenic",9,58370504,58374183,3680,1,"73529","ENSMUST00000191141.1",30915,"ENSMUSG00000100487","1700072B07Rik","RIKEN cDNA 1700072B07 gene"
"59","chr11",6694960,6695864,905,"*","Distal Intergenic",11,6716001,6720037,4037,2,"626419","ENSMUST00000139769.1",24173,"ENSMUSG00000086808","Gm11981","predicted gene 11981"
"60","chr7",45872502,45873252,751,"*","Promoter (<=1kb)",7,45872772,45883732,10961,1,"68137","ENSMUST00000002855.13",0,"ENSMUSG00000002778","Kdelr1","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1"
"61","chr12",111732216,111733090,875,"*","Intron (ENSMUST00000040519.11/68020, intron 4 of 4)",12,111713286,111727115,13830,1,"68020","ENSMUST00000162316.1",18930,"ENSMUSG00000037787","Coa8","cytochrome c oxidase assembly factor 8"
"62","chr4",137864526,137865442,917,"*","Promoter (2-3kb)",4,137862297,137913854,51558,1,"230857","ENSMUST00000130407.2",2229,"ENSMUSG00000057530","Ece1","endothelin converting enzyme 1"
"63","chr19",28658368,28659179,812,"*","Intron (ENSMUST00000162022.7/226075, intron 2 of 10)",19,28531847,28666685,134839,2,"226075","ENSMUST00000159178.1",7506,"ENSMUSG00000052942","Glis3","GLIS family zinc finger 3"
"64","chr5",36767034,36767882,849,"*","Distal Intergenic",5,36747378,36748650,1273,2,"117197","ENSMUST00000071949.4",-18384,"ENSMUSG00000060708","Bloc1s4","biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino"
"65","chr2",116990041,116990816,776,"*","Distal Intergenic",2,116900194,116904557,4364,1,"320975","ENSMUST00000155323.1",89847,"ENSMUSG00000085316","D330050G23Rik","RIKEN cDNA D330050G23 gene"
"66","chr17",36121099,36122005,907,"*","Promoter (<=1kb)",17,36115876,36121435,5560,2,"15024","ENSMUST00000174625.7",0,"ENSMUSG00000079491","H2-T10","histocompatibility 2, T region locus 10"
"67","chr13",58188159,58189030,872,"*","Intron (ENSMUST00000058735.11/56085, intron 6 of 10)",13,58177817,58183324,5508,2,"56085","ENSMUST00000225645.1",-4835,"ENSMUSG00000005312","Ubqln1","ubiquilin 1"
"68","chr5",8659955,8660748,794,"*","Promoter (<=1kb)",5,8660077,8748575,88499,1,"18671","ENSMUST00000047753.4",0,"ENSMUSG00000040584","Abcb1a","ATP-binding cassette, sub-family B (MDR/TAP), member 1A"
"69","chr5",148616617,148617450,834,"*","Distal Intergenic",5,148505142,148552789,47648,2,"24109","ENSMUST00000164904.1",-63828,"ENSMUSG00000001687","Ubl3","ubiquitin-like 3"
"70","chr7",139402455,139403352,898,"*","Promoter (1-2kb)",7,139400489,139579225,178737,1,"212111","ENSMUST00000097975.2",1966,"ENSMUSG00000025477","Inpp5a","inositol polyphosphate-5-phosphatase A"
"71","chr17",32545657,32546538,882,"*","Promoter (<=1kb)",17,32546372,32551276,4905,1,"70101","ENSMUST00000168285.1",0,"ENSMUSG00000048440","Cyp4f16","cytochrome P450, family 4, subfamily f, polypeptide 16"
"72","chr19",5929987,5930640,654,"*","Distal Intergenic",19,5915636,5924816,9181,2,"104252","ENSMUST00000055458.5",-5171,"ENSMUSG00000045664","Cdc42ep2","CDC42 effector protein (Rho GTPase binding) 2"
"73","chr11",55394519,55395383,865,"*","3' UTR",11,55395386,55399574,4189,2,"20692","ENSMUST00000123775.7",4191,"ENSMUSG00000018593","Sparc","secreted acidic cysteine rich glycoprotein"
"74","chr17",12782888,12783758,871,"*","Intron (ENSMUST00000160932.2/104103, intron 1 of 2)",17,12682406,12769664,87259,2,"16004","ENSMUST00000024599.13",-13224,"ENSMUSG00000023830","Igf2r","insulin-like growth factor 2 receptor"
"75","chr8",72187419,72188244,826,"*","Promoter (1-2kb)",8,72189638,72201527,11890,1,"209488","ENSMUST00000072097.13",-1394,"ENSMUSG00000062007","Hsh2d","hematopoietic SH2 domain containing"
"76","chr2",128392093,128392899,807,"*","Intron (ENSMUST00000225087.1/100043424, intron 1 of 6)",2,128372107,128428893,56787,2,"100043424","ENSMUST00000125354.1",35994,"ENSMUSG00000074813","Morrbid","myeloid RNA regulator of BCL2L11 induced cell death"
"77","chr9",97018394,97019243,850,"*","Promoter (<=1kb)",9,96943482,97018843,75362,2,"211949","ENSMUST00000055433.4",0,"ENSMUSG00000046997","Spsb4","splA/ryanodine receptor domain and SOCS box containing 4"
"78","chr9",48266575,48267428,854,"*","Intron (ENSMUST00000216998.1/244853, intron 2 of 8)",9,48319144,48340834,21691,2,"78252","ENSMUST00000135457.7",73406,"ENSMUSG00000032028","Nxpe2","neurexophilin and PC-esterase domain family, member 2"
"79","chr6",34955497,34955970,474,"*","Promoter (<=1kb)",6,34948436,34955903,7468,2,"243753","ENSMUST00000147169.7",0,"ENSMUSG00000029847","Slc23a4","solute carrier family 23 member 4"
"80","chr1",16664881,16665767,887,"*","Promoter (<=1kb)",1,16665207,16678195,12989,1,"70397","ENSMUST00000177501.1",0,"ENSMUSG00000025940","Tmem70","transmembrane protein 70"
"81","chr7",67479991,67480855,865,"*","Distal Intergenic",7,67529711,67535397,5687,2,"67867","ENSMUST00000185818.1",54542,"ENSMUSG00000030556","Lrrc28","leucine rich repeat containing 28"
"82","chr5",65489558,65490451,894,"*","Promoter (2-3kb)",5,65427427,65492833,65407,2,"68552","ENSMUST00000196121.1",2382,"ENSMUSG00000037822","Smim14","small integral membrane protein 14"
"83","chr8",82383115,82383978,864,"*","Intron (ENSMUST00000209363.1/16168, intron 1 of 7)",8,82345662,82398627,52966,2,"16168","ENSMUST00000210885.1",14649,"ENSMUSG00000031712","Il15","interleukin 15"
"84","chr8",111658669,111659598,930,"*","Intron (ENSMUST00000212072.1/22640, intron 2 of 3)",8,111643537,111670682,27146,1,"22640","ENSMUST00000211926.1",15132,"ENSMUSG00000055835","Zfp1","zinc finger protein 1"
"85","chr2",5417392,5418273,882,"*","Intron (ENSMUST00000044009.13/227541, intron 3 of 10)",2,5298887,5676046,377160,2,"227541","ENSMUST00000114987.3",257773,"ENSMUSG00000039145","Camk1d","calcium/calmodulin-dependent protein kinase ID"
"86","chr16",8673891,8674791,901,"*","Promoter (1-2kb)",16,8658580,8672155,13576,2,"52502","ENSMUST00000008537.9",-1736,"ENSMUSG00000008393","Carhsp1","calcium regulated heat stable protein 1"
"87","chr7",102233404,102234270,867,"*","Promoter (1-2kb)",7,102235854,102237530,1677,1,"233575","ENSMUST00000214560.1",-1584,"ENSMUSG00000030990","Pgap2","post-GPI attachment to proteins 2"
"88","chr1",154791323,154792146,824,"*","Intron (ENSMUST00000211821.1/12290, intron 1 of 46)",1,154481075,154816941,335867,2,"12290","ENSMUST00000188965.6",24795,"ENSMUSG00000004110","Cacna1e","calcium channel, voltage-dependent, R type, alpha 1E subunit"
"89","chrX",101267890,101268753,864,"*","Promoter (<=1kb)",20,101264378,101268255,3878,2,"16186","ENSMUST00000033664.13",0,"ENSMUSG00000031304","Il2rg","interleukin 2 receptor, gamma chain"
"90","chr10",95328851,95329754,904,"*","Distal Intergenic",10,95310983,95324133,13151,2,"12905","ENSMUST00000218651.1",-4718,"ENSMUSG00000045867","Cradd","CASP2 and RIPK1 domain containing adaptor with death domain"
"91","chr6",126939206,126940122,917,"*","Promoter (<=1kb)",6,126923050,126939587,16538,2,"19362","ENSMUST00000112220.7",0,"ENSMUSG00000030346","Rad51ap1","RAD51 associated protein 1"
"92","chr1",133892270,133893057,788,"*","Distal Intergenic",1,133897199,133901327,4129,2,"269120","ENSMUST00000124245.2",8270,"ENSMUSG00000010311","Optc","opticin"
"93","chr13",97550643,97551496,854,"*","Distal Intergenic",13,97559971,97583996,24026,1,"328314","ENSMUST00000210827.1",-8475,"ENSMUSG00000110235","Gm5086","predicted gene 5086"
"94","chr11",72041805,72042659,855,"*","Promoter (<=1kb)",11,72042032,72043282,1251,1,"109212","ENSMUST00000122871.1",0,"ENSMUSG00000020808","Pimreg","PICALM interacting mitotic regulator"
"95","chr9",106308237,106309083,847,"*","Intron (ENSMUST00000072206.13/70235, intron 9 of 10)",9,106300758,106349877,49120,1,"70235","ENSMUST00000189325.6",7479,"ENSMUSG00000023345","Poc1a","POC1 centriolar protein A"
"96","chr10",79594948,79595830,883,"*","Distal Intergenic",10,79576477,79587331,10855,2,"21830","ENSMUST00000020566.6",-7617,"ENSMUSG00000020317","Theg","testicular haploid expressed gene"
"97","chr15",98484028,98484658,631,"*","Promoter (1-2kb)",15,98480400,98482721,2322,2,"16770","ENSMUST00000023726.4",-1307,"ENSMUSG00000022991","Lalba","lactalbumin, alpha"
"98","chr15",6395707,6396623,917,"*","Intron (ENSMUST00000159552.1/13132, intron 1 of 5)",15,6390120,6419837,29718,1,"13132","ENSMUST00000162094.2",5587,"ENSMUSG00000022150","Dab2","disabled 2, mitogen-responsive phosphoprotein"
"99","chr6",128479501,128480408,908,"*","Intron (ENSMUST00000204081.1/791299, intron 2 of 4)",6,128473590,128489013,15424,1,"791299","ENSMUST00000204037.1",5911,"ENSMUSG00000059659","Gm10069","predicted gene 10069"
"100","chr15",60628557,60629538,982,"*","Distal Intergenic",15,60822271,60828650,6380,1,"320469","ENSMUST00000180730.2",-192733,NA,"9930014A18Rik","RIKEN cDNA 9930014A18 gene"
"101","chr5",88499627,88500491,865,"*","Intron (ENSMUST00000199104.4/13801, intron 9 of 9)",5,88487982,88506049,18068,1,"13801","ENSMUST00000031222.8",11645,"ENSMUSG00000029286","Enam","enamelin"
"102","chr16",23287032,23287937,906,"*","Promoter (2-3kb)",16,23290470,23358595,68126,1,"20440","ENSMUST00000115335.1",-2533,"ENSMUSG00000022885","St6gal1","beta galactoside alpha 2,6 sialyltransferase 1"
"103","chr2",72117296,72118203,908,"*","Intron (ENSMUST00000090826.11/56508, intron 4 of 30)",2,72140711,72196261,55551,1,"56508","ENSMUST00000122975.7",-22508,"ENSMUSG00000049044","Rapgef4","Rap guanine nucleotide exchange factor (GEF) 4"
"104","chr13",30736306,30737189,884,"*","Distal Intergenic",13,30749226,30766976,17751,1,"16364","ENSMUST00000021784.9",-12037,"ENSMUSG00000021356","Irf4","interferon regulatory factor 4"
"105","chr10",81133971,81134860,890,"*","Promoter (<=1kb)",10,81135220,81144496,9277,1,"16969","ENSMUST00000125261.1",-360,"ENSMUSG00000035011","Zbtb7a","zinc finger and BTB domain containing 7a"
"106","chr14",36968337,36969212,876,"*","Promoter (<=1kb)",14,36874936,36968687,93752,2,"72972","ENSMUST00000067700.12",0,"ENSMUSG00000058690","Ccser2","coiled-coil serine rich 2"
"107","chr18",46544335,46545177,843,"*","Distal Intergenic",18,46501746,46525971,24226,2,"240263","ENSMUST00000036226.5",-18364,"ENSMUSG00000033319","Fem1c","fem 1 homolog c"
"108","chr11",100703894,100704783,890,"*","Promoter (<=1kb)",11,100694884,100704271,9388,2,"80861","ENSMUST00000017974.12",0,"ENSMUSG00000017830","Dhx58","DEXH (Asp-Glu-X-His) box polypeptide 58"
"109","chr19",46899165,46899877,713,"*","Intron (ENSMUST00000235234.1/76952, intron 5 of 17)",19,46889008,46909575,20568,2,"76952","ENSMUST00000174731.2",9698,"ENSMUSG00000025041","Nt5c2","5'-nucleotidase, cytosolic II"
"110","chr6",117935623,117936494,872,"*","Promoter (<=1kb)",6,117934847,117935953,1107,2,"108017","ENSMUST00000205111.1",0,"ENSMUSG00000004988","Fxyd4","FXYD domain-containing ion transport regulator 4"
"111","chr11",118401559,118402442,884,"*","Promoter (<=1kb)",11,118392751,118402092,9342,2,"19039","ENSMUST00000043722.9",0,"ENSMUSG00000033880","Lgals3bp","lectin, galactoside-binding, soluble, 3 binding protein"
"112","chr17",31162193,31163181,989,"*","Promoter (1-2kb)",17,31161398,31165002,3605,2,"21784","ENSMUST00000235870.1",1821,"ENSMUSG00000024032","Tff1","trefoil factor 1"
"113","chr1",94034869,94035791,923,"*","Distal Intergenic",1,94020493,94028334,7842,1,"241159","ENSMUST00000050890.7",14376,"ENSMUSG00000034000","Neu4","sialidase 4"
"114","chr9",21798198,21799019,822,"*","Promoter (<=1kb)",9,21766784,21798744,31961,2,"235041","ENSMUST00000034717.6",0,"ENSMUSG00000032194","Kank2","KN motif and ankyrin repeat domains 2"
"115","chr8",88638637,88639499,863,"*","Promoter (2-3kb)",8,88626563,88636128,9566,2,"71607","ENSMUST00000034087.8",-2509,"ENSMUSG00000031662","Snx20","sorting nexin 20"
"116","chr17",21536542,21537410,869,"*","Promoter (<=1kb)",17,21528194,21535878,7685,2,"319870","ENSMUST00000180842.1",-664,"ENSMUSG00000097781","9330136K24Rik","RIKEN cDNA 9330136K24 gene"
"117","chr10",59943175,59944040,866,"*","Distal Intergenic",10,59949669,59951834,2166,2,"74747","ENSMUST00000020308.4",7794,"ENSMUSG00000020108","Ddit4","DNA-damage-inducible transcript 4"
"118","chr17",70706736,70707639,904,"*","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-101433,"ENSMUSG00000003279","Dlgap1","DLG associated protein 1"
"119","chr8",126929273,126930140,868,"*","Distal Intergenic",8,126930667,126945840,15174,2,"67952","ENSMUST00000179857.2",15700,"ENSMUSG00000093904","Tomm20","translocase of outer mitochondrial membrane 20"
"120","chr5",115732158,115733167,1010,"*","Promoter (<=1kb)",5,115648175,115731621,83447,2,"75665","ENSMUST00000055408.12",-537,"ENSMUSG00000041609","Bicdl1","BICD family like cargo adaptor 1"
"121","chr6",82969038,82970041,1004,"*","Intron (ENSMUST00000113980.3/110958, intron 3 of 9)",6,82946902,83030183,83282,1,"110958","ENSMUST00000113980.3",22136,"ENSMUSG00000030041","M1ap","meiosis 1 associated protein"
"122","chr1",89454316,89455220,905,"*","Promoter (<=1kb)",1,89454806,89897617,442812,1,"347722","ENSMUST00000027521.14",0,"ENSMUSG00000055013","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"123","chr1",89130324,89131139,816,"*","Intron (ENSMUST00000066279.10/98402, intron 2 of 5)",1,89070453,89112860,42408,1,"98402","ENSMUST00000123745.1",59871,"ENSMUSG00000036206","Sh3bp4","SH3-domain binding protein 4"
"124","chr11",90002437,90003321,885,"*","Promoter (<=1kb)",11,89982665,90002894,20230,2,"18559","ENSMUST00000020864.8",0,"ENSMUSG00000020553","Pctp","phosphatidylcholine transfer protein"
"125","chr7",3505667,3506559,893,"*","Distal Intergenic",7,3488570,3502624,14055,2,"245126","ENSMUST00000203821.2",-3043,"ENSMUSG00000053338","Tarm1","T cell-interacting, activating receptor on myeloid cells 1"
"126","chr7",90442430,90443275,846,"*","Promoter (<=1kb)",7,90442729,90446104,3376,1,"233490","ENSMUST00000061767.4",0,"ENSMUSG00000051451","Crebzf","CREB/ATF bZIP transcription factor"
"127","chr6",28135509,28136323,815,"*","Promoter (<=1kb)",6,27934377,28135178,200802,2,"14823","ENSMUST00000146727.1",-331,"ENSMUSG00000024211","Grm8","glutamate receptor, metabotropic 8"
"128","chr10",75824197,75825091,895,"*","Promoter (1-2kb)",10,75814943,75822543,7601,2,"75886","ENSMUST00000160211.1",-1654,"ENSMUSG00000009093","Gstt4","glutathione S-transferase, theta 4"
