"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"16","chr3",101595853,101596708,856,"*","Exon (ENSMUST00000200347.1/ENSMUST00000200347.1, exon 1 of 1)",3,101585788,101589039,3252,2,"11928","ENSMUST00000136340.1",-6814,"ENSMUSG00000033161","Atp1a1","ATPase, Na+/K+ transporting, alpha 1 polypeptide"
"17","chr17",34234709,34235616,908,"*","Distal Intergenic",17,34238903,34245906,7004,1,"15002","ENSMUST00000095342.10",-3287,"ENSMUSG00000041538","H2-Ob","histocompatibility 2, O region beta locus"
"18","chr11",53956357,53957222,866,"*","Intron (ENSMUST00000076493.10/56517, intron 5 of 9)",11,53950563,53953146,2584,2,"56517","ENSMUST00000129301.1",-3211,"ENSMUSG00000063652","Slc22a21","solute carrier family 22 (organic cation transporter), member 21"
"19","chr9",116243457,116244343,887,"*","Intron (ENSMUST00000217302.1/ENSMUST00000217302.1, intron 3 of 3)",9,116189180,116194886,5707,1,"100043817","ENSMUST00000214742.1",54277,"ENSMUSG00000111243","Gm4668","predicted gene 4668"
"20","chr4",141147419,141148328,910,"*","Promoter (<=1kb)",4,141147913,141204062,56150,1,"213499","ENSMUST00000030757.9",0,"ENSMUSG00000028920","Fbxo42","F-box protein 42"
"21","chr3",133526064,133526993,930,"*","Intron (ENSMUST00000098603.7/214133, intron 1 of 10)",3,133538762,133544286,5525,2,"214133","ENSMUST00000195913.1",17293,"ENSMUSG00000040943","Tet2","tet methylcytosine dioxygenase 2"
"22","chr5",147319431,147320322,892,"*","Promoter (2-3kb)",5,147314984,147322440,7457,2,"231903","ENSMUST00000100433.4",2118,"ENSMUSG00000075543","Urad","ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5) decarboxylase"
"23","chr17",79461367,79462164,798,"*","Distal Intergenic",17,79333727,79355091,21365,2,"260409","ENSMUST00000068958.8",-106276,"ENSMUSG00000036533","Cdc42ep3","CDC42 effector protein (Rho GTPase binding) 3"
"24","chr19",16331603,16332490,888,"*","Exon (ENSMUST00000025541.5/14682, exon 4 of 7)",19,16314892,16315004,113,2,"102465218","ENSMUST00000184935.1",-16599,"ENSMUSG00000098718","Mir496b","microRNA 496b"
"25","chr11",30025659,30026569,911,"*","Promoter (<=1kb)",11,29743048,30026033,282986,2,"237711","ENSMUST00000058902.5",0,"ENSMUSG00000044072","Eml6","echinoderm microtubule associated protein like 6"
"26","chr6",108164656,108165559,904,"*","Intron (ENSMUST00000032191.15/58911, intron 3 of 8)",6,108144313,108152286,7974,2,"58911","ENSMUST00000171697.1",-12370,"ENSMUSG00000030101","Sumf1","sulfatase modifying factor 1"
"27","chr16",23284277,23285111,835,"*","Intron (ENSMUST00000023601.13/20440, intron 2 of 7)",16,23290470,23358595,68126,1,"20440","ENSMUST00000115335.1",-5359,"ENSMUSG00000022885","St6gal1","beta galactoside alpha 2,6 sialyltransferase 1"
"28","chr7",19267061,19267730,670,"*","Promoter (<=1kb)",7,19260862,19266546,5685,2,"22323","ENSMUST00000206229.1",-515,"ENSMUSG00000030403","Vasp","vasodilator-stimulated phosphoprotein"
"29","chr12",111743770,111744583,814,"*","Intron (ENSMUST00000163220.9/68020, intron 4 of 5)",12,111758849,111803240,44392,1,"16593","ENSMUST00000239017.1",-14266,"ENSMUSG00000021288","Klc1","kinesin light chain 1"
"30","chr9",52229460,52230325,866,"*","Distal Intergenic",9,52111344,52168572,57229,2,"244871","ENSMUST00000213645.1",-60888,"ENSMUSG00000035164","Zc3h12c","zinc finger CCCH type containing 12C"
"31","chr1",133129013,133129965,953,"*","Promoter (1-2kb)",1,133131143,133139783,8641,1,"108954","ENSMUST00000052529.3",-1178,"ENSMUSG00000046062","Ppp1r15b","protein phosphatase 1, regulatory subunit 15B"
"32","chr16",50395988,50396883,896,"*","Intron (ENSMUST00000138166.7/70508, intron 2 of 16)",16,50224847,50429912,205066,2,"70508","ENSMUST00000131695.7",33029,"ENSMUSG00000022641","Bbx","bobby sox HMG box containing"
"33","chr5",3968277,3968997,721,"*","Promoter (2-3kb)",5,3971972,3981324,9353,1,"100986","ENSMUST00000123119.1",-2975,"ENSMUSG00000040407","Akap9","A kinase (PRKA) anchor protein (yotiao) 9"
"34","chr17",73360751,73361654,904,"*","Intron (ENSMUST00000095208.3/381122, intron 4 of 22)",17,73306464,73399296,92833,2,"381122","ENSMUST00000095208.3",37642,"ENSMUSG00000043705","Capn13","calpain 13"
"35","chr1",121508633,121509488,856,"*","Distal Intergenic",1,121491217,121499477,8261,1,"70829","ENSMUST00000152959.1",17416,"ENSMUSG00000026339","Ccdc93","coiled-coil domain containing 93"
"36","chr5",149272293,149273207,915,"*","5' UTR",5,149279011,149287750,8740,1,"11690","ENSMUST00000200928.1",-5804,"ENSMUSG00000060063","Alox5ap","arachidonate 5-lipoxygenase activating protein"
"37","chr6",136657702,136658504,803,"*","Intron (ENSMUST00000032336.6/66857, intron 1 of 10)",6,136613303,136661873,48571,2,"66857","ENSMUST00000137139.1",3369,"ENSMUSG00000030214","Plbd1","phospholipase B domain containing 1"
"38","chr10",95548024,95548956,933,"*","3' UTR",10,95541513,95542335,823,1,"93765","ENSMUST00000217757.1",6511,"ENSMUSG00000074781","Ube2n","ubiquitin-conjugating enzyme E2N"
"39","chr9",46009354,46010162,809,"*","Promoter (2-3kb)",9,45975104,46012690,37587,2,"18475","ENSMUST00000217514.1",2528,"ENSMUSG00000003131","Pafah1b2","platelet-activating factor acetylhydrolase, isoform 1b, subunit 2"
"40","chr4",41737512,41738427,916,"*","Promoter (2-3kb)",4,41740581,41741048,468,2,"18391","ENSMUST00000149647.1",2621,"ENSMUSG00000036078","Sigmar1","sigma non-opioid intracellular receptor 1"
"41","chr15",99033244,99034149,906,"*","Promoter (2-3kb)",15,99030321,99034902,4582,1,"22146","ENSMUST00000230447.1",2923,"ENSMUSG00000043091","Tuba1c","tubulin, alpha 1C"
"42","chr6",29781476,29782357,882,"*","Intron (ENSMUST00000143707.1/74340, intron 1 of 1)",6,29768528,29870613,102086,1,"74340","ENSMUST00000150365.7",12948,"ENSMUSG00000029772","Ahcyl2","S-adenosylhomocysteine hydrolase-like 2"
"43","chr2",73475402,73476305,904,"*","Intron (ENSMUST00000145170.1/ENSMUST00000145170.1, intron 1 of 1)",2,73430039,73485763,55725,2,"215280","ENSMUST00000102680.7",9458,"ENSMUSG00000075284","Wipf1","WAS/WASL interacting protein family, member 1"
"44","chr3",89458629,89459556,928,"*","Promoter (<=1kb)",3,89459118,89469013,9896,1,"68603","ENSMUST00000029564.11",0,"ENSMUSG00000027952","Pmvk","phosphomevalonate kinase"
"45","chr3",60438587,60439431,845,"*","Distal Intergenic",3,60472830,60595764,122935,1,"56758","ENSMUST00000195724.5",-33399,"ENSMUSG00000027763","Mbnl1","muscleblind like splicing factor 1"
"46","chr16",76110095,76110952,858,"*","Distal Intergenic",16,76122613,76156086,33474,1,"78215","ENSMUST00000232455.1",-11661,"ENSMUSG00000116695","4930578N18Rik","RIKEN cDNA 4930578N18 gene"
"47","chr13",112136436,112137180,745,"*","Distal Intergenic",13,112288451,112344641,56191,1,"77318","ENSMUST00000056047.13",-151271,"ENSMUSG00000049985","Ankrd55","ankyrin repeat domain 55"
"48","chr2",116932048,116932956,909,"*","Distal Intergenic",2,116900194,116904557,4364,1,"320975","ENSMUST00000155323.1",31854,"ENSMUSG00000085316","D330050G23Rik","RIKEN cDNA D330050G23 gene"
"49","chr10",111234250,111235113,864,"*","Promoter (<=1kb)",10,111233629,111248449,14821,1,"237542","ENSMUST00000217693.1",621,"ENSMUSG00000020189","Osbpl8","oxysterol binding protein-like 8"
"50","chr7",99101510,99102306,797,"*","Promoter (2-3kb)",7,99056063,99099427,43365,2,"78610","ENSMUST00000208012.1",-2083,"ENSMUSG00000035354","Uvrag","UV radiation resistance associated gene"
"51","chr3",31060962,31061813,852,"*","Distal Intergenic",3,31038966,31039028,63,1,"102465610","ENSMUST00000184398.1",21996,"ENSMUSG00000098890","Mir7008","microRNA 7008"
"52","chr5",69591745,69592637,893,"*","Promoter (<=1kb)",5,69575001,69592340,17340,2,"67980","ENSMUST00000031117.12",0,"ENSMUSG00000029209","Gnpda2","glucosamine-6-phosphate deaminase 2"
"53","chr7",96975710,96976617,908,"*","Intron (ENSMUST00000044466.11/244141, intron 5 of 13)",7,96951562,97040641,89080,1,"244141","ENSMUST00000107159.2",24148,"ENSMUSG00000018995","Nars2","asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)"
"54","chr8",82351064,82351969,906,"*","Intron (ENSMUST00000209363.1/16168, intron 2 of 7)",8,82331739,82345683,13945,2,"16168","ENSMUST00000211565.1",-5381,"ENSMUSG00000031712","Il15","interleukin 15"
"55","chr2",71452903,71453779,877,"*","Promoter (<=1kb)",2,71453276,71525191,71916,1,"66559","ENSMUST00000037210.8",0,"ENSMUSG00000041921","Metap1d","methionyl aminopeptidase type 1D (mitochondrial)"
"56","chr4",140699360,140700255,896,"*","Promoter (<=1kb)",4,140700541,140723220,22680,1,"108911","ENSMUST00000071169.8",-286,"ENSMUSG00000040945","Rcc2","regulator of chromosome condensation 2"
"57","chr10",19030722,19031618,897,"*","Distal Intergenic",10,19008266,19015657,7392,2,"21929","ENSMUST00000122863.1",-15065,"ENSMUSG00000019850","Tnfaip3","tumor necrosis factor, alpha-induced protein 3"
"58","chr2",5392390,5393152,763,"*","Intron (ENSMUST00000044009.13/227541, intron 3 of 10)",2,5137776,5230878,93103,1,"74186","ENSMUST00000027988.7",254614,"ENSMUSG00000026676","Ccdc3","coiled-coil domain containing 3"
"59","chr9",115487052,115487924,873,"*","Distal Intergenic",9,115381819,115381939,121,1,"100316675","ENSMUST00000116759.1",105233,"ENSMUSG00000080409","Mir467h","microRNA 467h"
"60","chr9",59476349,59477268,920,"*","Intron (ENSMUST00000171975.7/23806, intron 1 of 13)",9,59425736,59486056,60321,2,"23806","ENSMUST00000168497.7",8788,"ENSMUSG00000025234","Arih1","ariadne RBR E3 ubiquitin protein ligase 1"
"61","chr3",115728935,115729851,917,"*","Distal Intergenic",3,115710433,115715072,4640,2,"13609","ENSMUST00000055676.3",-13863,"ENSMUSG00000045092","S1pr1","sphingosine-1-phosphate receptor 1"
"62","chr14",102883264,102884151,888,"*","Distal Intergenic",14,102982549,102982632,84,2,"100628599","ENSMUST00000175160.1",98481,"ENSMUSG00000092901","Mir5130","microRNA 5130"
"63","chr15",99846847,99847730,884,"*","Intron (ENSMUST00000073691.4/65970, intron 1 of 10)",15,99778470,99820143,41674,2,"65970","ENSMUST00000109024.8",-26704,"ENSMUSG00000023022","Lima1","LIM domain and actin binding 1"
"64","chr4",59594246,59595162,917,"*","Promoter (<=1kb)",4,59594310,59601476,7167,1,"72479","ENSMUST00000128792.1",0,"ENSMUSG00000028383","Hsdl2","hydroxysteroid dehydrogenase like 2"
"65","chr11",95841794,95842509,716,"*","Promoter (<=1kb)",11,95842295,95845734,3440,1,"14710","ENSMUST00000107714.8",0,"ENSMUSG00000038811","Gngt2","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2"
"66","chr4",109104997,109105890,894,"*","Promoter (2-3kb)",4,109087410,109108031,20622,2,"100273","ENSMUST00000153714.7",2141,"ENSMUSG00000028559","Osbpl9","oxysterol binding protein-like 9"
"67","chr6",87741708,87742429,722,"*","Intron (ENSMUST00000159570.8/58229, intron 2 of 7)",6,87732809,87751896,19088,1,"58229","ENSMUST00000159956.1",8899,"ENSMUSG00000068263","Efcc1","EF hand and coiled-coil domain containing 1"
"68","chr5",74535133,74535995,863,"*","Promoter (<=1kb)",5,74535449,74598790,63342,1,"66899","ENSMUST00000080164.11",0,"ENSMUSG00000029227","Fip1l1","FIP1 like 1 (S. cerevisiae)"
"69","chr13",20784012,20784922,911,"*","Distal Intergenic",13,20794113,21024252,230140,1,"27052","ENSMUST00000021757.4",-9191,"ENSMUSG00000021322","Aoah","acyloxyacyl hydrolase"
"70","chr10",75272841,75273733,893,"*","Intron (ENSMUST00000218766.1/74392, intron 10 of 15)",10,75260967,75270358,9392,1,"74392","ENSMUST00000219430.1",11874,"ENSMUSG00000033444","Specc1l","sperm antigen with calponin homology and coiled-coil domains 1-like"
"71","chr7",46615356,46616250,895,"*","Intron (ENSMUST00000033127.11/27414, intron 7 of 10)",7,46443221,46603242,160022,2,"27414","ENSMUST00000156147.7",-12114,"ENSMUSG00000030839","Sergef","secretion regulating guanine nucleotide exchange factor"
"72","chr14",47567986,47568877,892,"*","Promoter (<=1kb)",14,47540894,47568434,27541,2,"100504663","ENSMUST00000042988.6",0,"ENSMUSG00000037526","Atg14","autophagy related 14"
"73","chr7",118470321,118471162,842,"*","Distal Intergenic",7,118485111,118491975,6865,2,"319622","ENSMUST00000178344.2",20813,"ENSMUSG00000095115","Itpripl2","inositol 1,4,5-triphosphate receptor interacting protein-like 2"
"74","chr2",80266640,80267544,905,"*","Distal Intergenic",2,80292472,80295356,2885,1,"320769","ENSMUST00000057072.5",-24928,"ENSMUSG00000050114","Prdx6b","peroxiredoxin 6B"
"75","chr7",123170025,123170998,974,"*","Promoter (<=1kb)",7,123170631,123193978,23348,1,"233833","ENSMUST00000205760.1",0,"ENSMUSG00000052707","Tnrc6a","trinucleotide repeat containing 6a"
"76","chr18",20698013,20698737,725,"*","Intron (ENSMUST00000070080.5/56386, intron 5 of 8)",18,20665280,20674321,9042,1,"22139","ENSMUST00000075312.4",32733,"ENSMUSG00000061808","Ttr","transthyretin"
"77","chr8",69192987,69193887,901,"*","Distal Intergenic",8,69132669,69184225,51557,2,"211134","ENSMUST00000185176.7",-8762,"ENSMUSG00000036306","Lzts1","leucine zipper, putative tumor suppressor 1"
"78","chr15",78339840,78340693,854,"*","Exon (ENSMUST00000230264.2/12983, exon 6 of 15)",15,78348599,78348660,62,1,"102465776","ENSMUST00000183523.1",-7906,"ENSMUSG00000119242","Mir7676-1","microRNA 7676-1"
"79","chr5",125465383,125466279,897,"*","Distal Intergenic",5,125475814,125517410,41597,1,"78894","ENSMUST00000031445.4",-9535,"ENSMUSG00000029482","Aacs","acetoacetyl-CoA synthetase"
"80","chr11",73005999,73006943,945,"*","Promoter (2-3kb)",11,73009791,73015197,5407,1,"18436","ENSMUST00000148964.1",-2848,"ENSMUSG00000020787","P2rx1","purinergic receptor P2X, ligand-gated ion channel, 1"
"81","chr14",47506481,47507354,874,"*","Promoter (<=1kb)",14,47507352,47531955,24604,1,"78938","ENSMUST00000165714.1",0,"ENSMUSG00000037536","Fbxo34","F-box protein 34"
"82","chr6",113681055,113681968,914,"*","Intron (ENSMUST00000059286.13/108960, intron 9 of 12)",6,113690745,113693913,3169,1,"108960","ENSMUST00000203381.1",-8777,"ENSMUSG00000060477","Irak2","interleukin-1 receptor-associated kinase 2"
"83","chr1",97580058,97580916,859,"*","Distal Intergenic",1,97643903,97661676,17774,2,"52392","ENSMUST00000153115.7",80760,"ENSMUSG00000044768","Macir","macrophage immunometabolism regulator"
"84","chr2",158667561,158668291,731,"*","Promoter (<=1kb)",2,158667119,158766334,99216,1,"228852","ENSMUST00000045503.10",442,"ENSMUSG00000037754","Ppp1r16b","protein phosphatase 1, regulatory subunit 16B"
"85","chr15",60739430,60740304,875,"*","Distal Intergenic",15,60822271,60828650,6380,1,"320469","ENSMUST00000180730.2",-81967,NA,"9930014A18Rik","RIKEN cDNA 9930014A18 gene"
"86","chr7",19300486,19301342,857,"*","Exon (ENSMUST00000181066.1/ENSMUST00000181066.1, exon 1 of 2)",7,19304797,19309600,4804,2,"14282","ENSMUST00000208446.1",8258,"ENSMUSG00000003545","Fosb","FBJ osteosarcoma oncogene B"
"87","chr7",125601483,125602309,827,"*","Promoter (1-2kb)",7,125603429,125631506,28078,1,"60504","ENSMUST00000206234.1",-1120,"ENSMUSG00000030745","Il21r","interleukin 21 receptor"
"88","chr12",98734238,98735132,895,"*","Promoter (<=1kb)",12,98676742,98734645,57904,2,"24000","ENSMUST00000085116.3",0,"ENSMUSG00000021009","Ptpn21","protein tyrosine phosphatase, non-receptor type 21"
"89","chr1",191075067,191075996,930,"*","Exon (ENSMUST00000076952.11/381318, exon 5 of 5)",1,191063031,191086474,23444,1,"381318","ENSMUST00000078259.7",12036,"ENSMUSG00000062510","Nsl1","NSL1, MIS12 kinetochore complex component"
"90","chr4",86632235,86633110,876,"*","Promoter (<=1kb)",4,86627075,86631251,4177,2,"101055843","ENSMUST00000122073.1",-984,NA,"Gm12551","perilipin 2 pseudogene"
"91","chr7",90067649,90068543,895,"*","Distal Intergenic",7,90029162,90049069,19908,1,"319711","ENSMUST00000208266.1",38487,"ENSMUSG00000097585","E230029C05Rik","RIKEN cDNA E230029C05 gene"
"92","chr15",103183154,103183854,701,"*","Distal Intergenic",15,103153290,103167092,13803,2,"71726","ENSMUST00000229371.1",-16062,"ENSMUSG00000036061","Smug1","single-strand selective monofunctional uracil DNA glycosylase"
"93","chr11",70228626,70229515,890,"*","Promoter (<=1kb)",11,70228540,70229677,1138,2,"12029","ENSMUST00000153449.1",162,"ENSMUSG00000000317","Bcl6b","B cell CLL/lymphoma 6, member B"
"94","chr6",129565904,129566291,388,"*","Distal Intergenic",6,129577905,129585827,7923,1,"243655","ENSMUST00000053708.8",-11614,"ENSMUSG00000050241","Klre1","killer cell lectin-like receptor family E member 1"
"95","chr14",46818430,46819296,867,"*","Promoter (<=1kb)",14,46811479,46818419,6941,2,"63985","ENSMUST00000226333.1",-11,"ENSMUSG00000062014","Gmfb","glia maturation factor, beta"
"96","chr13",37332355,37333137,783,"*","Distal Intergenic",13,37345208,37419036,73829,1,"17084","ENSMUST00000021860.6",-12071,"ENSMUSG00000021423","Ly86","lymphocyte antigen 86"
"97","chr16",45377090,45377954,865,"*","Distal Intergenic",16,45392245,45400312,8068,2,"17470","ENSMUST00000167355.7",22358,"ENSMUSG00000022661","Cd200","CD200 antigen"
"98","chr2",127270040,127270813,774,"*","Promoter (<=1kb)",2,127270218,127284584,14367,1,"99138","ENSMUST00000131196.1",0,"ENSMUSG00000027367","Stard7","START domain containing 7"
"99","chr2",181287461,181288358,898,"*","Promoter (<=1kb)",2,181251449,181288035,36587,2,"229004","ENSMUST00000049032.12",0,"ENSMUSG00000038705","Gmeb2","glucocorticoid modulatory element binding protein 2"
"100","chr18",75170953,75171863,911,"*","Intron (ENSMUST00000039608.8/69190, intron 13 of 16)",18,75125425,75151028,25604,1,"69190","ENSMUST00000236840.1",45528,"ENSMUSG00000035765","Dym","dymeclin"
"101","chr7",4203423,4204370,948,"*","Distal Intergenic",7,4237754,4243463,5710,1,"232801","ENSMUST00000117550.1",-33384,"ENSMUSG00000070873","Lilra5","leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5"
"102","chr7",29276441,29277283,843,"*","Intron (ENSMUST00000207601.1/20733, intron 1 of 6)",7,29256341,29281910,25570,2,"20733","ENSMUST00000108236.4",4627,"ENSMUSG00000074227","Spint2","serine protease inhibitor, Kunitz type 2"
"103","chr8",120800266,120801130,865,"*","Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",8,120752209,120753711,1503,1,"15900","ENSMUST00000160594.1",48057,"ENSMUSG00000041515","Irf8","interferon regulatory factor 8"
"104","chr10",78355684,78356603,920,"*","Exon (ENSMUST00000220096.1/ENSMUST00000220096.1, exon 2 of 2)",10,78287855,78352489,64635,2,"28169","ENSMUST00000138035.7",-3195,"ENSMUSG00000001211","Agpat3","1-acylglycerol-3-phosphate O-acyltransferase 3"
"105","chr17",50499174,50500042,869,"*","Distal Intergenic",17,50509403,50688484,179082,1,"224860","ENSMUST00000043938.7",-9361,"ENSMUSG00000038910","Plcl2","phospholipase C-like 2"
"106","chr4",156077419,156078254,836,"*","Distal Intergenic",4,156052715,156059802,7088,2,"100415901","ENSMUST00000138361.1",-17617,"ENSMUSG00000086549","Gm13648","predicted gene 13648"
"107","chr17",45548489,45549141,653,"*","Promoter (<=1kb)",17,45541952,45549677,7726,2,"210573","ENSMUST00000180252.2",536,"ENSMUSG00000096847","Tmem151b","transmembrane protein 151B"
"108","chr5",30805889,30806757,869,"*","Distal Intergenic",5,30814641,30866106,51466,1,"100732","ENSMUST00000031058.14",-7884,"ENSMUSG00000029166","Mapre3","microtubule-associated protein, RP/EB family, member 3"
"109","chr8",124020799,124021703,905,"*","Promoter (<=1kb)",8,123996318,124021008,24691,2,"102162","ENSMUST00000093039.5",0,"ENSMUSG00000038697","Taf5l","TATA-box binding protein associated factor 5 like"
"110","chr15",99017104,99017944,841,"*","Distal Intergenic",15,99029891,99038110,8220,1,"22146","ENSMUST00000058914.9",-11947,"ENSMUSG00000043091","Tuba1c","tubulin, alpha 1C"
"111","chr19",47754722,47755584,863,"*","Promoter (<=1kb)",19,47755022,47755157,136,2,"102465883","ENSMUST00000185078.1",0,"ENSMUSG00000099069","Mir8090","microRNA 8090"
"112","chrX",71365651,71366372,722,"*","Promoter (<=1kb)",20,71364937,71394296,29360,1,"53332","ENSMUST00000132837.4",714,"ENSMUSG00000015214","Mtmr1","myotubularin related protein 1"
"113","chrX",106011420,106012311,892,"*","Promoter (<=1kb)",20,105968084,106011899,43816,2,"67075","ENSMUST00000033583.13",0,"ENSMUSG00000031232","Magt1","magnesium transporter 1"
"114","chr8",123250652,123251539,888,"*","Promoter (<=1kb)",8,123248828,123251071,2244,2,"72325","ENSMUST00000137569.1",0,"ENSMUSG00000001062","Vps9d1","VPS9 domain containing 1"
"115","chr15",100664676,100665582,907,"*","Intron (ENSMUST00000183211.7/668218, intron 1 of 10)",15,100641083,100669505,28423,2,"668218","ENSMUST00000182814.7",3923,"ENSMUSG00000098112","Bin2","bridging integrator 2"
"116","chr11",72689645,72690505,861,"*","Promoter (<=1kb)",11,72690006,72725180,35175,1,"11736","ENSMUST00000150172.7",0,"ENSMUSG00000020790","Ankfy1","ankyrin repeat and FYVE domain containing 1"
"117","chr16",87665058,87665923,866,"*","Distal Intergenic",16,87698945,87733346,34402,1,"12013","ENSMUST00000026703.5",-33022,"ENSMUSG00000025612","Bach1","BTB and CNC homology 1, basic leucine zipper transcription factor 1"
"118","chr3",109351819,109352659,841,"*","Intron (ENSMUST00000046864.13/57257, intron 1 of 26)",3,109341106,109442212,101107,1,"57257","ENSMUST00000137871.1",10713,"ENSMUSG00000033721","Vav3","vav 3 oncogene"
"119","chr13",76384128,76384962,835,"*","Promoter (<=1kb)",13,76384535,77031810,647276,1,"78771","ENSMUST00000125209.7",0,"ENSMUSG00000021596","Mctp1","multiple C2 domains, transmembrane 1"
"120","chr13",40968336,40969232,897,"*","Intron (ENSMUST00000153685.1/102633880, intron 1 of 4)",13,40953415,40958228,4814,1,"14538","ENSMUST00000225996.1",14921,"ENSMUSG00000021360","Gcnt2","glucosaminyl (N-acetyl) transferase 2, I-branching enzyme"
"121","chr12",105967877,105968736,860,"*","Distal Intergenic",12,106010228,106075220,64993,1,"22367","ENSMUST00000072040.6",-41492,"ENSMUSG00000021115","Vrk1","vaccinia related kinase 1"
"122","chr6",116663852,116664692,841,"*","Intron (ENSMUST00000035842.6/213391, intron 1 of 10)",6,116645903,116673771,27869,2,"213391","ENSMUST00000204203.1",9079,"ENSMUSG00000042129","Rassf4","Ras association (RalGDS/AF-6) domain family member 4"
"123","chr6",71316157,71317152,996,"*","Intron (ENSMUST00000114188.2/12180, intron 1 of 9)",6,71215342,71322233,106892,2,"12180","ENSMUST00000114188.2",5081,"ENSMUSG00000055027","Smyd1","SET and MYND domain containing 1"
"124","chr6",71543587,71544434,848,"*","Promoter (<=1kb)",6,71543797,71581579,37783,1,"66700","ENSMUST00000059462.11",0,"ENSMUSG00000053119","Chmp3","charged multivesicular body protein 3"
"125","chr8",105900028,105900893,866,"*","Promoter (<=1kb)",8,105900441,105931778,31338,1,"244631","ENSMUST00000049699.8",0,"ENSMUSG00000048310","Pskh1","protein serine kinase H1"
"126","chr2",73528981,73529902,922,"*","Promoter (<=1kb)",2,73429610,73529734,100125,2,"215280","ENSMUST00000094681.10",0,"ENSMUSG00000075284","Wipf1","WAS/WASL interacting protein family, member 1"
"127","chr5",142463508,142464394,887,"*","Promoter (<=1kb)",5,142463944,142466554,2611,1,"231855","ENSMUST00000198967.1",0,"ENSMUSG00000039623","Ap5z1","adaptor-related protein complex 5, zeta 1 subunit"
