"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"85","chr4",128707209,128708046,838,"*","Promoter (2-3kb)",4,128710164,128724424,14261,1,"54383","ENSMUST00000155653.1",-2118,"ENSMUSG00000028796","Phc2","polyhomeotic 2"
"86","chr6",116037071,116037962,892,"*","Intron (ENSMUST00000088896.9/330401, intron 4 of 5)",6,116021712,116056955,35244,2,"330401","ENSMUST00000173140.3",18993,"ENSMUSG00000030126","Tmcc1","transmembrane and coiled coil domains 1"
"87","chr13",35395389,35396266,878,"*","Exon (ENSMUST00000226101.1/ENSMUST00000226101.1, exon 1 of 2)",13,35210660,35212048,1389,2,"75543","ENSMUST00000220954.1",-183341,"ENSMUSG00000113770","1700019C18Rik","RIKEN cDNA 1700019C18 gene"
"88","chr17",26601947,26602850,904,"*","Promoter (<=1kb)",17,26602224,26655353,53130,1,"67458","ENSMUST00000237902.1",0,"ENSMUSG00000001576","Ergic1","endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1"
"89","chr8",11048624,11049501,878,"*","Promoter (<=1kb)",8,11049578,11054541,4964,1,"619321","ENSMUST00000181315.1",-77,"ENSMUSG00000096938","9530052E02Rik","RIKEN cDNA 9530052E02 gene"
"90","chr17",45033378,45034288,911,"*","Intron (ENSMUST00000050630.13/109115, intron 7 of 11)",17,44879770,44880295,526,2,"75341","ENSMUST00000233907.1",-153083,NA,"4930564C03Rik","RIKEN cDNA 4930564C03 gene"
"91","chr9",41479759,41480671,913,"*","Intron (ENSMUST00000233562.1/73144, intron 5 of 6)",9,41475060,41590167,115108,1,"73144","ENSMUST00000233563.1",4699,"ENSMUSG00000074415","Mir100hg","Mir100 Mirlet7a-2 Mir125b-1 cluster host gene"
"92","chr17",26627008,26627917,910,"*","Promoter (2-3kb)",17,26624183,26643882,19700,1,"67458","ENSMUST00000165802.1",2825,"ENSMUSG00000001576","Ergic1","endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1"
"93","chr3",54601002,54601807,806,"*","Distal Intergenic",3,54692807,54728636,35830,1,"56790","ENSMUST00000197502.4",-91000,"ENSMUSG00000027751","Supt20","SPT20 SAGA complex component"
"94","chr5",64224486,64225389,904,"*","Intron (ENSMUST00000043893.12/57915, intron 2 of 21)",5,64230399,64351486,121088,1,"57915","ENSMUST00000119756.5",-5010,"ENSMUSG00000029174","Tbc1d1","TBC1 domain family, member 1"
"95","chr10",21846923,21847798,876,"*","Distal Intergenic",10,21882184,21999893,117710,1,"20393","ENSMUST00000120509.7",-34386,"ENSMUSG00000019970","Sgk1","serum/glucocorticoid regulated kinase 1"
"96","chr4",129035898,129036659,762,"*","Distal Intergenic",4,129058271,129084526,26256,1,"75234","ENSMUST00000168461.7",-21612,"ENSMUSG00000028793","Rnf19b","ring finger protein 19B"
"97","chr18",65053397,65054368,972,"*","Promoter (2-3kb)",18,65050990,65213189,162200,1,"83814","ENSMUST00000224347.2",2407,"ENSMUSG00000024589","Nedd4l","neural precursor cell expressed, developmentally down-regulated gene 4-like"
"98","chr2",94045290,94046205,916,"*","Exon (ENSMUST00000028619.4/56348, exon 8 of 11)",2,94032689,94066469,33781,2,"56348","ENSMUST00000145967.7",20264,"ENSMUSG00000027195","Hsd17b12","hydroxysteroid (17-beta) dehydrogenase 12"
"99","chr12",116269207,116270121,915,"*","Distal Intergenic",12,116207051,116263022,55972,2,"217935","ENSMUST00000039349.7",-6185,"ENSMUSG00000042050","Dync2i1","dynein 2 intermediate chain 1"
"100","chr6",146270800,146271777,978,"*","Exon (ENSMUST00000203251.1/ENSMUST00000203251.1, exon 1 of 1)",6,146290486,146294284,3799,2,"16439","ENSMUST00000144557.1",22507,"ENSMUSG00000030287","Itpr2","inositol 1,4,5-triphosphate receptor 2"
"101","chr15",53258897,53259719,823,"*","Intron (ENSMUST00000077273.8/14042, intron 1 of 10)",15,53083146,53196255,113110,2,"14042","ENSMUST00000110244.1",-62642,"ENSMUSG00000061731","Ext1","exostosin glycosyltransferase 1"
"102","chr4",88213641,88214548,908,"*","Intron (ENSMUST00000097992.9/230393, intron 11 of 43)",4,88287635,88303630,15996,1,"230393","ENSMUST00000144388.1",-73087,"ENSMUSG00000038368","Focad","focadhesin"
"103","chr2",113440432,113441310,879,"*","Promoter (<=1kb)",2,113441064,113709855,268792,1,"14260","ENSMUST00000081349.8",0,"ENSMUSG00000044042","Fmn1","formin 1"
"104","chr11",70189067,70189939,873,"*","Distal Intergenic",11,70169485,70170811,1327,1,"17312","ENSMUST00000153959.1",19582,"ENSMUSG00000000318","Clec10a","C-type lectin domain family 10, member A"
"105","chr9",71663258,71664152,895,"*","Intron (ENSMUST00000072899.8/68178, intron 8 of 18)",9,71632633,71648350,15718,2,"68178","ENSMUST00000146567.1",-14908,"ENSMUSG00000032232","Cgnl1","cingulin-like 1"
"106","chr6",124662492,124663415,924,"*","Promoter (<=1kb)",6,124663027,124704370,41344,1,"14792","ENSMUST00000135516.7",0,"ENSMUSG00000004270","Lpcat3","lysophosphatidylcholine acyltransferase 3"
"107","chr2",38291277,38292187,911,"*","Distal Intergenic",2,37816916,38287390,470475,2,"227801","ENSMUST00000140552.7",-3887,"ENSMUSG00000035392","Dennd1a","DENN/MADD domain containing 1A"
"108","chrX",74105623,74106540,918,"*","Intron (ENSMUST00000170481.8/17257, intron 1 of 3)",20,74035288,74085690,50403,2,"17257","ENSMUST00000033770.12",-19933,"ENSMUSG00000031393","Mecp2","methyl CpG binding protein 2"
"109","chr8",18698927,18699829,903,"*","Promoter (<=1kb)",8,18692087,18699547,7461,2,"11601","ENSMUST00000170200.1",0,"ENSMUSG00000031465","Angpt2","angiopoietin 2"
"110","chr6",73210206,73211113,908,"*","Promoter (1-2kb)",6,73017742,73212663,194922,2,"330355","ENSMUST00000204053.1",1550,"ENSMUSG00000052861","Dnah6","dynein, axonemal, heavy chain 6"
"111","chr15",39933184,39934070,887,"*","Intron (ENSMUST00000022916.12/239393, intron 1 of 6)",15,39878384,39943690,65307,2,"239393","ENSMUST00000228575.1",9620,"ENSMUSG00000022305","Lrp12","low density lipoprotein-related protein 12"
"112","chr15",10898178,10899032,855,"*","Distal Intergenic",15,10952332,10980150,27819,1,"81799","ENSMUST00000022853.14",-53300,"ENSMUSG00000058914","C1qtnf3","C1q and tumor necrosis factor related protein 3"
"113","chr2",132084120,132085005,886,"*","Intron (ENSMUST00000028815.14/54338, intron 5 of 15)",2,132075606,132078008,2403,2,"54338","ENSMUST00000154009.1",-6112,"ENSMUSG00000027340","Slc23a2","solute carrier family 23 (nucleobase transporters), member 2"
"114","chr13",93992082,93992974,893,"*","Distal Intergenic",13,94057796,94195409,137614,1,"218454","ENSMUST00000054274.7",-64822,"ENSMUSG00000045312","Lhfpl2","lipoma HMGIC fusion partner-like 2"
"115","chr8",25465300,25466177,878,"*","Intron (ENSMUST00000211266.1/ENSMUST00000211266.1, intron 1 of 2)",8,25513654,25555568,41915,1,"14182","ENSMUST00000155564.7",-47477,"ENSMUSG00000031565","Fgfr1","fibroblast growth factor receptor 1"
"116","chr6",135370878,135371767,890,"*","Intron (ENSMUST00000205156.2/13730, intron 2 of 5)",6,135367493,135383173,15681,1,"13730","ENSMUST00000111907.1",3385,"ENSMUSG00000030208","Emp1","epithelial membrane protein 1"
"117","chr10",68705218,68706177,960,"*","Distal Intergenic",10,68723646,68748468,24823,1,"327766","ENSMUST00000219392.1",-17469,"ENSMUSG00000060044","Tmem26","transmembrane protein 26"
"118","chr5",77374714,77375601,888,"*","Intron (ENSMUST00000046746.9/29817, intron 1 of 4)",5,77349248,77408040,58793,2,"29817","ENSMUST00000163898.5",32439,"ENSMUSG00000036256","Igfbp7","insulin-like growth factor binding protein 7"
"119","chr4",116149999,116150910,912,"*","Promoter (<=1kb)",4,116150518,116159844,9327,1,"68273","ENSMUST00000106498.7",0,"ENSMUSG00000028700","Pomgnt1","protein O-linked mannose beta 1,2-N-acetylglucosaminyltransferase"
"120","chr14",78677404,78678308,905,"*","Intron (ENSMUST00000226342.2/380921, intron 2 of 29)",14,78598060,78651744,53685,2,"380921","ENSMUST00000227820.1",-25660,"ENSMUSG00000034731","Dgkh","diacylglycerol kinase, eta"
"121","chr11",11818967,11819778,812,"*","Exon (ENSMUST00000066237.9/13195, exon 13 of 15)",11,11814103,11822921,8819,2,"13195","ENSMUST00000136810.7",3143,"ENSMUSG00000020182","Ddc","dopa decarboxylase"
"122","chr2",167697620,167698517,898,"*","Exon (ENSMUST00000130679.1/329562, exon 2 of 2)",2,167691181,167697801,6621,1,"329562","ENSMUST00000130679.1",6439,"ENSMUSG00000006462","A530013C23Rik","RIKEN cDNA A530013C23 gene"
"123","chr13",20386507,20387421,915,"*","Intron (ENSMUST00000072519.6/140580, intron 15 of 21)",13,20472726,20592444,119719,1,"140580","ENSMUST00000180767.1",-85305,"ENSMUSG00000041112","Elmo1","engulfment and cell motility 1"
